temperature,humidity,humidity_change,temperature_change,elapsed_time,label
29.39,63.23,-0.157,-0.001,249,0
29.38,63.15,-0.081,-0.016,250,0
29.4,63.11,-0.044,0.022,251,0
29.37,63.07,-0.04,-0.032,252,0
29.35,63.12,0.045,-0.018,253,0
29.35,63.16,0.048,-0.002,254,0
29.37,63.23,0.067,0.019,255,0
29.41,63.28,0.05,0.039,256,0
29.45,63.06,-0.216,0.04,257,0
29.44,62.95,-0.115,-0.005,258,0
29.39,62.99,0.038,-0.05,259,0
29.36,62.96,-0.029,-0.034,260,0
29.34,63.01,0.054,-0.014,261,0
29.29,62.91,-0.104,-0.048,262,0
29.29,62.84,-0.068,-0.001,263,0
29.25,62.91,0.067,-0.043,264,0
29.28,62.91,0.003,0.033,265,0
29.3,62.88,-0.034,0.019,266,0
29.24,62.91,0.029,-0.058,267,0
29.28,62.75,-0.152,0.035,268,0
29.23,62.67,-0.079,-0.046,269,0
29.2,62.5,-0.177,-0.036,270,0
29.16,62.29,-0.205,-0.039,271,0
29.13,62.26,-0.028,-0.027,272,0
29.07,62.16,-0.105,-0.057,273,0
29.07,62.08,-0.077,-0.009,274,0
29.01,62.05,-0.034,-0.051,275,0
28.99,62.12,0.071,-0.023,276,0
28.94,61.96,-0.159,-0.05,277,0
28.95,61.91,-0.054,0.008,278,0
28.91,61.97,0.064,-0.044,279,0
28.91,61.84,-0.126,0.004,280,0
28.91,61.87,0.024,0.001,281,0
28.87,61.66,-0.205,-0.039,282,0
28.83,61.58,-0.081,-0.037,283,0
28.81,61.37,-0.214,-0.029,284,0
28.78,61.2,-0.171,-0.029,285,0
28.75,61.27,0.073,-0.031,286,0
28.74,61.18,-0.092,-0.003,287,0
28.71,60.95,-0.226,-0.031,288,0
28.7,60.86,-0.097,-0.014,289,0
28.68,60.92,0.061,-0.017,290,0
28.64,60.73,-0.188,-0.036,291,0
28.68,60.8,0.07,0.034,292,0
28.69,60.84,0.039,0.011,293,0
28.66,60.75,-0.085,-0.026,294,0
28.67,60.76,0.007,0.002,295,0
28.67,60.77,0.01,0.005,296,0
28.68,60.84,0.067,0.01,297,0
28.72,60.87,0.03,0.039,298,0
28.73,60.67,-0.199,0.011,299,0
28.69,60.73,0.062,-0.042,300,0
28.66,60.66,-0.065,-0.024,301,0
28.64,60.52,-0.146,-0.02,302,0
28.59,60.58,0.065,-0.055,303,0
28.59,60.6,0.018,-0.003,304,0
28.53,60.48,-0.12,-0.058,305,0
28.54,60.36,-0.122,0.016,306,0
28.57,60.35,-0.008,0.022,307,0
28.59,60.22,-0.13,0.025,308,0
28.61,60.07,-0.148,0.013,309,0
28.61,60.03,-0.041,0.008,310,0
28.62,59.88,-0.152,0.008,311,0
28.57,59.93,0.05,-0.054,312,0
28.56,59.85,-0.079,-0.011,313,0
28.5,59.64,-0.211,-0.057,314,0
28.52,59.49,-0.153,0.024,315,0
28.5,59.27,-0.223,-0.027,316,0
28.45,59.31,0.042,-0.047,317,0
28.39,59.16,-0.143,-0.057,318,0
28.4,59.17,0.002,0.002,319,0
28.39,59.18,0.01,-0.004,320,0
28.41,59.0,-0.173,0.022,321,0
28.38,58.78,-0.219,-0.038,322,0
28.39,58.67,-0.112,0.018,323,0
28.41,58.68,0.004,0.015,324,0
28.4,58.46,-0.214,-0.007,325,0
28.4,58.51,0.048,-0.004,326,0
28.44,58.4,-0.106,0.036,327,0
28.45,58.37,-0.038,0.011,328,0
28.43,58.15,-0.22,-0.014,329,0
28.39,58.08,-0.064,-0.043,330,0
28.39,57.95,-0.13,0.002,331,0
28.43,57.83,-0.125,0.039,332,0
28.44,57.72,-0.112,0.011,333,0
28.4,57.7,-0.014,-0.038,334,0
28.37,57.54,-0.165,-0.035,335,0
28.32,57.53,-0.01,-0.045,336,0
28.28,57.32,-0.21,-0.039,337,0
28.25,57.39,0.069,-0.028,338,0
28.25,57.42,0.029,-0.008,339,0
28.19,57.34,-0.074,-0.053,340,0
28.18,57.35,0.004,-0.015,341,0
28.19,57.13,-0.214,0.014,342,0
28.18,57.09,-0.045,-0.01,343,0
28.18,57.15,0.064,0.001,344,0
28.19,56.94,-0.214,0.01,345,0
28.2,56.75,-0.191,0.011,346,0
28.23,56.55,-0.198,0.025,347,0
28.23,56.57,0.02,0.004,348,0
28.26,56.64,0.067,0.028,349,0
28.22,56.43,-0.203,-0.038,350,0
28.18,56.46,0.031,-0.044,351,0
28.13,56.35,-0.109,-0.048,352,0
28.1,56.23,-0.126,-0.031,353,0
28.05,56.1,-0.125,-0.054,354,0
28.03,55.93,-0.177,-0.019,355,0
27.98,55.76,-0.17,-0.047,356,0
27.96,55.71,-0.048,-0.018,357,0
27.95,55.57,-0.138,-0.013,358,0
27.99,55.55,-0.021,0.04,359,0
27.96,55.37,-0.182,-0.027,360,0
27.95,55.32,-0.046,-0.011,361,0
27.94,55.1,-0.224,-0.011,362,0
27.95,54.95,-0.144,0.013,363,0
27.97,54.82,-0.137,0.014,364,0
27.92,54.88,0.061,-0.053,365,0
27.95,54.81,-0.067,0.031,366,0
27.98,54.82,0.005,0.033,367,0
27.93,54.86,0.042,-0.05,368,0
27.9,54.86,-0.001,-0.03,369,0
27.92,54.85,-0.003,0.024,370,0
27.94,54.8,-0.055,0.014,371,0
27.92,54.75,-0.053,-0.016,372,0
27.94,54.76,0.012,0.022,373,0
27.9,54.83,0.073,-0.045,374,0
27.87,54.73,-0.104,-0.034,375,0
27.86,54.71,-0.015,-0.001,376,0
27.84,54.76,0.051,-0.022,377,0
27.8,54.83,0.067,-0.045,378,0
27.81,54.72,-0.111,0.016,379,0
27.77,54.58,-0.136,-0.045,380,0
27.76,54.5,-0.08,-0.003,381,0
27.73,54.41,-0.092,-0.037,382,0
27.71,54.3,-0.11,-0.018,383,0
27.73,54.17,-0.127,0.023,384,0
27.68,54.06,-0.108,-0.054,385,0
27.66,53.96,-0.108,-0.015,386,0
27.61,53.73,-0.224,-0.054,387,0
27.64,53.73,-0.007,0.03,388,0
27.64,53.53,-0.2,0.005,389,0
27.59,53.38,-0.146,-0.058,390,0
27.54,53.32,-0.063,-0.046,391,0
27.54,53.35,0.032,0.0,392,0
27.58,53.3,-0.049,0.04,393,0
27.6,53.09,-0.209,0.016,394,0
27.55,53.06,-0.035,-0.044,395,0
27.55,52.87,-0.186,0.002,396,0
27.57,52.75,-0.125,0.01,397,0
27.55,52.75,0.004,-0.012,398,0
27.54,52.64,-0.115,-0.012,399,0
27.51,52.59,-0.047,-0.035,400,0
27.51,52.4,-0.193,0.006,401,0
27.49,52.23,-0.17,-0.019,402,0
27.51,52.01,-0.211,0.013,403,0
27.46,51.92,-0.097,-0.045,404,0
27.44,51.98,0.064,-0.024,405,0
27.43,52.0,0.018,-0.009,406,0
27.4,51.86,-0.138,-0.026,407,0
27.44,51.88,0.017,0.04,408,0
27.4,51.83,-0.049,-0.045,409,0
27.41,51.7,-0.131,0.016,410,0
27.38,51.76,0.063,-0.03,411,0
27.36,51.62,-0.141,-0.026,412,0
27.31,51.55,-0.072,-0.046,413,0
27.31,51.33,-0.221,-0.002,414,0
27.31,51.32,-0.011,0.001,415,0
27.29,51.19,-0.122,-0.023,416,0
27.32,51.03,-0.163,0.03,417,0
27.33,51.06,0.027,0.018,418,0
27.32,50.95,-0.107,-0.018,419,0
27.32,50.98,0.034,0.001,420,0
27.27,50.96,-0.021,-0.044,421,0
27.27,50.89,-0.078,-0.009,422,0
27.25,50.75,-0.132,-0.018,423,0
27.29,50.53,-0.223,0.039,424,0
27.31,50.43,-0.104,0.023,425,0
27.28,50.45,0.026,-0.027,426,0
27.27,50.35,-0.099,-0.014,427,0
27.3,50.22,-0.137,0.028,428,0
27.28,50.04,-0.18,-0.016,429,0
27.22,50.09,0.05,-0.057,430,0
27.24,49.92,-0.167,0.022,431,0
27.24,49.71,-0.207,-0.008,432,0
27.22,49.49,-0.218,-0.021,433,0
27.16,49.33,-0.167,-0.058,434,0
27.17,49.23,-0.094,0.009,435,0
27.12,49.2,-0.036,-0.049,436,0
27.07,49.12,-0.077,-0.049,437,0
27.04,49.02,-0.099,-0.024,438,0
26.99,48.93,-0.094,-0.052,439,0
26.96,48.74,-0.188,-0.033,440,0
26.93,48.54,-0.204,-0.034,441,0
26.91,48.41,-0.128,-0.014,442,0
26.92,48.26,-0.147,0.013,443,0
26.94,48.32,0.064,0.015,444,0
26.89,48.21,-0.117,-0.049,445,0
26.9,48.23,0.017,0.011,446,0
26.89,48.3,0.07,-0.012,447,0
26.9,48.09,-0.21,0.014,448,0
26.94,47.9,-0.189,0.035,449,0
26.94,47.69,-0.202,0.006,450,0
26.94,47.62,-0.069,-0.001,451,0
26.98,47.52,-0.107,0.038,452,0
27.01,47.57,0.055,0.026,453,0
26.97,47.47,-0.105,-0.037,454,0
27.0,47.34,-0.127,0.03,455,0
26.96,47.28,-0.06,-0.039,456,0
26.96,47.15,-0.13,0.002,457,0
26.97,47.0,-0.147,0.009,458,0
26.97,46.92,-0.088,-0.004,459,0
26.98,46.69,-0.224,0.01,460,0
26.94,46.48,-0.212,-0.04,461,0
26.95,46.33,-0.153,0.016,462,0
26.94,46.24,-0.083,-0.011,463,0
26.94,46.24,-0.007,-0.004,464,0
26.88,46.08,-0.153,-0.058,465,0
26.88,46.05,-0.034,-0.002,466,0
26.88,45.87,-0.177,0.002,467,0
26.85,45.78,-0.097,-0.034,468,0
26.87,45.61,-0.169,0.023,469,0
26.87,45.59,-0.019,0.002,470,0
26.89,45.51,-0.083,0.02,471,0
26.89,45.32,-0.186,-0.002,472,0
26.86,45.35,0.032,-0.03,473,0
26.89,45.14,-0.214,0.028,474,0
26.86,45.19,0.05,-0.026,475,0
26.89,45.19,0.003,0.023,476,0
26.92,45.24,0.054,0.031,477,0
26.92,45.16,-0.088,0.003,478,0
26.88,45.11,-0.048,-0.04,479,0
26.87,44.93,-0.177,-0.011,480,0
26.9,44.77,-0.155,0.035,481,0
26.92,44.6,-0.178,0.014,482,0
26.93,44.63,0.034,0.007,483,0
26.89,44.42,-0.212,-0.035,484,0
26.89,44.25,-0.172,-0.001,485,0
26.93,44.1,-0.151,0.041,486,0
26.93,43.89,-0.207,0.003,487,0
26.96,43.73,-0.158,0.021,488,0
26.93,43.66,-0.071,-0.029,489,0
26.9,43.5,-0.163,-0.029,490,0
26.9,43.47,-0.028,0.002,491,0
26.93,43.4,-0.069,0.031,492,0
26.94,43.18,-0.224,0.009,493,0
26.91,43.05,-0.127,-0.026,494,0
26.94,42.85,-0.201,0.026,495,0
26.89,42.83,-0.019,-0.046,496,0
26.93,42.72,-0.11,0.033,497,0
26.91,42.63,-0.094,-0.015,498,0
26.91,42.61,-0.019,0.004,499,0
26.95,42.44,-0.166,0.037,500,0
26.89,42.25,-0.189,-0.058,501,0
26.91,42.28,0.023,0.02,502,0
26.88,42.34,0.069,-0.037,503,0
26.9,42.16,-0.18,0.019,504,0
26.9,42.07,-0.097,0.004,505,0
26.93,42.08,0.007,0.033,506,0
26.92,42.0,-0.078,-0.012,507,0
26.96,41.84,-0.161,0.035,508,0
26.97,41.73,-0.102,0.014,509,0
26.92,41.72,-0.016,-0.055,510,0
26.95,41.61,-0.107,0.034,511,0
26.89,41.6,-0.007,-0.056,512,0
26.84,41.62,0.015,-0.058,513,0
26.78,41.56,-0.059,-0.053,514,0
26.73,41.45,-0.113,-0.055,515,0
26.69,41.4,-0.042,-0.041,516,0
26.66,41.33,-0.075,-0.028,517,0
26.61,41.29,-0.037,-0.05,518,0
26.61,41.31,0.021,0.006,519,0
26.59,41.32,0.011,-0.029,520,0
26.62,41.11,-0.21,0.031,521,0
26.63,40.97,-0.145,0.009,522,0
26.62,41.0,0.034,-0.011,523,0
26.61,41.0,0.001,-0.008,524,0
26.59,40.91,-0.098,-0.016,525,0
26.63,40.79,-0.115,0.034,526,0
26.61,40.82,0.026,-0.015,527,0
26.64,40.64,-0.178,0.026,528,0
26.62,40.49,-0.153,-0.018,529,0
26.63,40.5,0.015,0.008,530,0
26.65,40.38,-0.119,0.026,531,0
26.63,40.4,0.017,-0.018,532,0
26.6,40.46,0.06,-0.032,533,0
26.55,40.36,-0.103,-0.051,534,0
26.52,40.3,-0.054,-0.032,535,0
26.52,40.25,-0.048,0.006,536,0
26.52,40.09,-0.164,-0.006,537,0
26.52,39.93,-0.161,0.0,538,0
26.53,39.94,0.005,0.009,539,0
26.55,39.93,-0.002,0.025,540,0
26.58,39.92,-0.014,0.026,541,0
26.53,39.87,-0.047,-0.051,542,0
26.54,39.83,-0.047,0.012,543,0
26.54,39.73,-0.098,0.0,544,0
26.51,39.69,-0.04,-0.027,545,0
26.54,39.56,-0.132,0.028,546,0
26.56,39.51,-0.047,0.022,547,0
26.59,39.34,-0.164,0.024,548,0
26.57,39.35,0.006,-0.015,549,0
26.53,39.19,-0.161,-0.045,550,0
26.53,39.03,-0.16,0.001,551,0
26.48,39.07,0.042,-0.048,552,0
26.49,38.88,-0.196,0.013,553,0
26.53,38.82,-0.051,0.035,554,0
26.54,38.76,-0.066,0.007,555,0
26.57,38.73,-0.028,0.033,556,0
26.54,38.6,-0.127,-0.03,557,0
26.5,38.66,0.054,-0.036,558,0
26.51,38.44,-0.221,0.012,559,0
26.5,38.26,-0.172,-0.013,560,0
26.54,38.26,-0.004,0.04,561,0
26.5,38.3,0.036,-0.045,562,0
26.5,38.13,-0.168,0.001,563,0
26.53,38.06,-0.067,0.033,564,0
26.5,38.12,0.055,-0.028,565,0
26.54,38.14,0.022,0.034,566,0
26.52,37.96,-0.178,-0.019,567,0
26.51,37.87,-0.088,-0.008,568,0
26.54,37.79,-0.079,0.026,569,0
26.53,37.8,0.006,-0.006,570,0
26.48,37.85,0.046,-0.046,571,0
26.49,37.75,-0.091,0.006,572,0
26.44,37.72,-0.032,-0.053,573,0
26.48,37.69,-0.029,0.039,574,0
26.46,37.55,-0.139,-0.02,575,0
26.47,37.34,-0.211,0.011,576,0
26.43,37.41,0.07,-0.038,577,0
26.43,37.4,-0.009,-0.001,578,0
26.4,37.29,-0.115,-0.028,579,0
26.4,37.29,-0.002,-0.001,580,0
26.43,37.22,-0.065,0.029,581,0
26.37,37.08,-0.145,-0.056,582,0
26.37,37.05,-0.022,-0.007,583,0
26.37,37.03,-0.02,0.004,584,0
26.39,36.98,-0.056,0.021,585,0
26.4,36.81,-0.168,0.009,586,0
26.34,36.66,-0.154,-0.058,587,0
26.38,36.61,-0.04,0.033,588,0
26.36,36.43,-0.18,-0.019,589,0
26.38,36.24,-0.19,0.025,590,0
26.41,36.04,-0.208,0.03,591,0
26.39,35.93,-0.101,-0.02,592,0
26.34,35.75,-0.187,-0.049,593,0
26.37,35.62,-0.129,0.032,594,0
26.38,35.61,-0.007,0.01,595,0
26.35,35.51,-0.104,-0.031,596,0
26.39,35.43,-0.077,0.034,597,0
26.36,35.49,0.058,-0.026,598,0
26.34,35.49,-0.001,-0.023,599,0
32.91,78.96,-0.236,-0.05,0,0
32.89,78.88,-0.081,-0.021,1,0
32.88,78.88,-0.002,-0.013,2,0
32.84,78.8,-0.079,-0.042,3,0
32.82,78.77,-0.033,-0.019,4,0
32.8,78.65,-0.114,-0.02,5,0
32.76,78.51,-0.14,-0.04,6,0
32.79,78.54,0.03,0.031,7,0
32.81,78.38,-0.16,0.022,8,0
32.8,78.32,-0.061,-0.008,9,0
32.76,78.17,-0.149,-0.041,10,0
32.73,78.19,0.016,-0.035,11,0
32.76,78.11,-0.079,0.036,12,0
32.71,78.17,0.061,-0.053,13,0
32.74,78.17,-0.005,0.029,14,0
32.77,78.17,0.008,0.032,15,0
32.76,78.16,-0.019,-0.01,16,0
32.75,78.21,0.05,-0.014,17,0
32.75,77.98,-0.224,0.007,18,0
32.73,77.99,0.005,-0.028,19,0
32.72,78.02,0.037,-0.004,20,0
32.69,77.91,-0.115,-0.038,21,0
32.66,77.91,0.001,-0.022,22,0
32.67,77.69,-0.223,0.006,23,0
32.62,77.61,-0.078,-0.052,24,0
32.65,77.55,-0.055,0.032,25,0
32.62,77.54,-0.014,-0.034,26,0
32.56,77.5,-0.038,-0.054,27,0
32.57,77.49,-0.007,0.009,28,0
32.56,77.5,0.009,-0.007,29,0
32.59,77.41,-0.093,0.03,30,0
32.6,77.42,0.008,0.003,31,0
32.63,77.33,-0.092,0.029,32,0
32.59,77.19,-0.137,-0.04,33,0
32.55,77.03,-0.157,-0.034,34,0
32.52,76.91,-0.121,-0.028,35,0
32.5,76.68,-0.234,-0.023,36,0
32.47,76.45,-0.225,-0.034,37,0
32.45,76.44,-0.012,-0.017,38,0
32.42,76.41,-0.031,-0.025,39,0
32.47,76.33,-0.085,0.043,40,0
32.46,76.26,-0.066,-0.005,41,0
32.43,76.21,-0.046,-0.033,42,0
32.38,76.05,-0.163,-0.053,43,0
32.41,75.91,-0.137,0.028,44,0
32.36,75.9,-0.01,-0.05,45,0
32.34,75.86,-0.041,-0.012,46,0
32.35,75.68,-0.187,0.007,47,0
32.36,75.52,-0.157,0.01,48,0
32.31,75.52,0.005,-0.05,49,0
32.26,75.36,-0.168,-0.046,50,0
32.27,75.39,0.035,0.005,51,0
32.25,75.38,-0.009,-0.022,52,0
32.28,75.23,-0.154,0.029,53,0
32.24,75.0,-0.233,-0.036,54,0
32.19,74.85,-0.144,-0.051,55,0
32.21,74.64,-0.209,0.02,56,0
32.2,74.6,-0.038,-0.008,57,0
32.19,74.53,-0.078,-0.009,58,0
32.23,74.47,-0.055,0.041,59,0
32.21,74.27,-0.204,-0.024,60,0
32.2,74.18,-0.084,-0.012,61,0
32.23,74.03,-0.158,0.036,62,0
32.19,73.94,-0.081,-0.039,63,0
32.19,73.71,-0.237,-0.003,64,0
32.22,73.69,-0.021,0.029,65,0
32.23,73.54,-0.142,0.009,66,0
32.24,73.57,0.024,0.015,67,0
32.22,73.57,0.004,-0.027,68,0
32.18,73.51,-0.067,-0.039,69,0
32.15,73.46,-0.044,-0.033,70,0
32.13,73.51,0.053,-0.012,71,0
32.11,73.5,-0.017,-0.019,72,0
32.13,73.42,-0.073,0.017,73,0
32.09,73.41,-0.011,-0.038,74,0
32.09,73.3,-0.112,-0.007,75,0
32.05,73.34,0.04,-0.034,76,0
32.04,73.36,0.017,-0.011,77,0
32.03,73.33,-0.028,-0.017,78,0
32.03,73.15,-0.183,0.004,79,0
32.04,73.11,-0.041,0.009,80,0
32.02,73.07,-0.034,-0.018,81,0
32.02,73.13,0.057,-0.002,82,0
32.04,73.16,0.03,0.022,83,0
32.04,73.06,-0.097,-0.005,84,0
32.0,72.91,-0.149,-0.04,85,0
31.98,72.79,-0.124,-0.019,86,0
31.95,72.65,-0.136,-0.024,87,0
31.96,72.6,-0.051,0.004,88,0
31.94,72.37,-0.231,-0.013,89,0
31.9,72.18,-0.192,-0.042,90,0
31.87,72.16,-0.02,-0.033,91,0
31.86,72.06,-0.096,-0.01,92,0
31.86,71.98,-0.087,0.003,93,0
31.9,72.03,0.056,0.033,94,0
31.91,71.86,-0.17,0.013,95,0
31.86,71.8,-0.066,-0.051,96,0
31.88,71.8,0.006,0.021,97,0
31.91,71.69,-0.109,0.027,98,0
31.92,71.72,0.024,0.017,99,0
31.91,71.67,-0.05,-0.01,100,0
31.91,71.63,-0.037,0.0,101,0
31.96,71.64,0.005,0.044,102,0
31.97,71.57,-0.064,0.015,103,0
32.0,71.36,-0.217,0.024,104,0
31.97,71.24,-0.112,-0.024,105,0
31.97,71.07,-0.177,-0.002,106,0
32.0,71.12,0.059,0.033,107,0
32.01,71.05,-0.075,0.008,108,0
32.0,70.82,-0.226,-0.01,109,0
32.0,70.65,-0.175,-0.003,110,0
31.95,70.52,-0.132,-0.048,111,0
31.9,70.43,-0.09,-0.049,112,0
31.88,70.36,-0.064,-0.018,113,0
31.9,70.42,0.058,0.021,114,0
31.87,70.37,-0.05,-0.038,115,0
31.83,70.38,0.01,-0.034,116,0
31.83,70.22,-0.159,-0.004,117,0
31.83,70.11,-0.115,-0.002,118,0
31.87,70.13,0.02,0.041,119,0
31.85,70.1,-0.032,-0.015,120,0
31.86,69.9,-0.193,0.004,121,0
31.82,69.87,-0.034,-0.037,122,0
31.84,69.91,0.043,0.024,123,0
31.85,69.86,-0.057,0.008,124,0
31.81,69.72,-0.138,-0.046,125,0
31.81,69.74,0.026,-0.0,126,0
31.81,69.55,-0.192,0.002,127,0
31.8,69.55,-0.001,-0.003,128,0
31.82,69.43,-0.122,0.011,129,0
31.81,69.42,-0.009,-0.004,130,0
31.84,69.22,-0.198,0.026,131,0
31.83,69.18,-0.043,-0.006,132,0
31.82,69.22,0.037,-0.016,133,0
31.86,69.21,-0.01,0.042,134,0
31.81,68.98,-0.227,-0.043,135,0
31.77,68.88,-0.102,-0.042,136,0
31.73,68.78,-0.094,-0.04,137,0
31.72,68.71,-0.072,-0.016,138,0
31.68,68.66,-0.056,-0.032,139,0
31.7,68.5,-0.155,0.016,140,0
31.73,68.46,-0.039,0.03,141,0
31.74,68.42,-0.04,0.006,142,0
31.69,68.32,-0.102,-0.05,143,0
31.64,68.3,-0.024,-0.05,144,0
31.63,68.21,-0.091,-0.009,145,0
31.66,68.15,-0.054,0.031,146,0
31.69,68.15,-0.003,0.032,147,0
31.65,68.21,0.061,-0.036,148,0
31.64,68.08,-0.132,-0.01,149,0
31.63,68.08,0.002,-0.011,150,0
31.65,68.06,-0.016,0.022,151,0
31.66,68.08,0.014,0.011,152,0
31.62,68.1,0.026,-0.045,153,0
31.63,67.96,-0.139,0.008,154,0
31.65,67.93,-0.034,0.022,155,0
31.69,67.83,-0.106,0.036,156,0
31.7,67.69,-0.131,0.009,157,0
31.7,67.61,-0.081,0.007,158,0
31.72,67.58,-0.035,0.019,159,0
31.74,67.5,-0.083,0.016,160,0
31.69,67.34,-0.154,-0.05,161,0
31.68,67.21,-0.128,-0.004,162,0
31.73,67.04,-0.175,0.042,163,0
31.7,66.89,-0.145,-0.024,164,0
31.65,66.8,-0.093,-0.05,165,0
31.61,66.84,0.038,-0.045,166,0
31.57,66.65,-0.192,-0.032,167,0
31.55,66.6,-0.044,-0.023,168,0
31.54,66.38,-0.223,-0.015,169,0
31.49,66.44,0.059,-0.044,170,0
31.48,66.39,-0.05,-0.016,171,0
31.48,66.43,0.042,-0.002,172,0
31.43,66.22,-0.216,-0.051,173,0
31.46,66.17,-0.046,0.033,174,0
31.45,66.07,-0.103,-0.01,175,0
31.48,65.85,-0.222,0.033,176,0
31.52,65.68,-0.168,0.042,177,0
31.53,65.68,0.003,0.008,178,0
31.53,65.55,-0.131,-0.004,179,0
31.57,65.39,-0.159,0.043,180,0
31.55,65.33,-0.066,-0.026,181,0
31.59,65.36,0.037,0.044,182,0
31.58,65.37,0.008,-0.013,183,0
31.62,65.39,0.019,0.04,184,0
31.57,65.4,0.006,-0.048,185,0
31.53,65.22,-0.173,-0.041,186,0
31.49,65.08,-0.142,-0.033,187,0
31.51,64.99,-0.088,0.011,188,0
31.49,65.01,0.023,-0.019,189,0
31.47,65.06,0.046,-0.018,190,0
31.43,65.03,-0.026,-0.039,191,0
31.44,65.07,0.035,0.012,192,0
31.41,65.03,-0.039,-0.032,193,0
31.45,64.94,-0.085,0.041,194,0
31.42,64.94,-0.006,-0.034,195,0
31.42,64.71,-0.227,0.002,196,0
31.42,64.5,-0.211,0.001,197,0
31.43,64.54,0.039,0.011,198,0
31.48,64.49,-0.045,0.045,199,0
31.44,64.32,-0.17,-0.037,200,0
31.47,64.11,-0.211,0.031,201,0
31.42,64.1,-0.017,-0.048,202,0
31.44,63.96,-0.134,0.019,203,0
31.44,63.89,-0.077,0.003,204,0
31.39,63.89,0.001,-0.053,205,0
31.36,63.79,-0.098,-0.034,206,0
31.34,63.64,-0.15,-0.016,207,0
31.31,63.54,-0.097,-0.029,208,0
31.27,63.36,-0.185,-0.043,209,0
31.27,63.34,-0.015,0.002,210,0
31.28,63.27,-0.075,0.01,211,0
31.27,63.31,0.039,-0.006,212,0
31.31,63.29,-0.016,0.037,213,0
31.3,63.24,-0.055,-0.012,214,0
31.28,63.13,-0.105,-0.021,215,0
31.31,63.18,0.047,0.035,216,0
31.32,62.96,-0.215,0.012,217,0
31.32,62.84,-0.117,0.0,218,0
31.36,62.8,-0.044,0.039,219,0
31.32,62.83,0.029,-0.045,220,0
31.29,62.83,-0.002,-0.025,221,0
31.29,62.67,-0.156,-0.007,222,0
31.24,62.64,-0.028,-0.049,223,0
31.26,62.58,-0.061,0.027,224,0
31.26,62.41,-0.177,-0.006,225,0
31.21,62.3,-0.103,-0.052,226,0
31.21,62.36,0.061,0.004,227,0
31.17,62.34,-0.022,-0.042,228,0
31.18,62.23,-0.116,0.012,229,0
31.22,62.29,0.061,0.042,230,0
31.17,62.28,-0.007,-0.052,231,0
31.21,62.09,-0.192,0.041,232,0
31.25,62.04,-0.048,0.042,233,0
31.26,62.03,-0.013,0.003,234,0
31.24,61.98,-0.044,-0.016,235,0
31.2,61.99,0.008,-0.043,236,0
31.18,62.02,0.029,-0.013,237,0
31.14,61.92,-0.102,-0.043,238,0
31.18,61.9,-0.014,0.044,239,0
31.22,61.79,-0.114,0.04,240,0
31.27,61.55,-0.238,0.045,241,0
31.31,61.54,-0.014,0.037,242,0
31.33,61.38,-0.155,0.026,243,0
31.29,61.42,0.039,-0.041,244,0
31.25,61.44,0.017,-0.042,245,0
31.29,61.4,-0.034,0.043,246,0
31.3,61.25,-0.157,0.004,247,0
31.33,61.02,-0.226,0.035,248,0
31.32,60.85,-0.175,-0.011,249,0
31.29,60.73,-0.111,-0.033,250,0
31.27,60.62,-0.112,-0.019,251,0
31.22,60.61,-0.016,-0.046,252,0
31.23,60.63,0.021,0.007,253,0
31.24,60.49,-0.14,0.009,254,0
31.22,60.33,-0.155,-0.015,255,0
31.17,60.18,-0.156,-0.052,256,0
31.14,59.99,-0.189,-0.03,257,0
31.09,60.01,0.02,-0.049,258,0
31.08,59.86,-0.147,-0.015,259,0
31.11,59.73,-0.13,0.033,260,0
31.14,59.54,-0.196,0.026,261,0
31.09,59.54,0.006,-0.044,262,0
31.09,59.42,-0.123,-0.006,263,0
31.05,59.22,-0.199,-0.033,264,0
31.08,59.15,-0.068,0.023,265,0
31.11,59.02,-0.131,0.036,266,0
31.12,58.9,-0.124,0.006,267,0
31.12,58.76,-0.138,0.003,268,0
31.08,58.57,-0.191,-0.037,269,0
31.07,58.54,-0.032,-0.017,270,0
31.09,58.56,0.026,0.026,271,0
31.04,58.42,-0.148,-0.05,272,0
31.07,58.24,-0.173,0.031,273,0
31.1,58.24,-0.0,0.027,274,0
31.14,58.1,-0.141,0.042,275,0
31.12,58.09,-0.015,-0.021,276,0
31.14,57.87,-0.219,0.017,277,0
31.18,57.69,-0.175,0.039,278,0
31.2,57.74,0.053,0.023,279,0
31.17,57.78,0.04,-0.029,280,0
31.16,57.71,-0.073,-0.007,281,0
31.2,57.53,-0.184,0.036,282,0
31.15,57.36,-0.169,-0.055,283,0
31.11,57.26,-0.097,-0.031,284,0
31.08,57.09,-0.168,-0.03,285,0
31.07,56.96,-0.13,-0.017,286,0
31.02,56.95,-0.016,-0.047,287,0
31.0,56.91,-0.032,-0.026,288,0
30.96,56.93,0.011,-0.04,289,0
30.93,56.72,-0.21,-0.029,290,0
30.92,56.71,-0.003,-0.009,291,0
30.92,56.63,-0.083,0.004,292,0
30.87,56.49,-0.143,-0.049,293,0
30.82,56.51,0.024,-0.054,294,0
30.8,56.28,-0.234,-0.023,295,0
30.79,56.11,-0.165,-0.005,296,0
30.75,56.0,-0.107,-0.045,297,0
30.76,55.82,-0.18,0.015,298,0
30.76,55.83,0.003,-0.005,299,0
30.77,55.61,-0.22,0.017,300,0
30.81,55.53,-0.077,0.042,301,0
30.78,55.32,-0.212,-0.034,302,0
